Name,MSE,PSNR,fMSE,SE,SSIM,height,width,mask_area
a4441_1_2,23.884750366210938,34.349596361128725,202.09002685546875,863.648128,0.9809912443161011,4256,2832,1424527.0
a4441_1_3,8.423352241516113,38.875953472327105,71.27039337158203,304.579808,0.9832157492637634,4256,2832,1424527.0
a4441_1_5,13.304339408874512,36.89087012524422,112.56866455078125,481.071296,0.9852740168571472,4256,2832,1424527.0
a3575_1_5,33.07814025878906,32.93539263365007,245.7862091064453,1207.35104,0.9871963262557983,2848,4272,1637400.0
a3575_1_1,24.219024658203125,34.289236935628395,179.95880126953125,883.9936,0.988376796245575,2848,4272,1637400.0
a3575_1_2,20.148181915283203,35.088444759217865,149.71051025390625,735.408,0.9914711713790894,2848,4272,1637400.0
a3575_1_3,25.445528030395508,34.07468876277849,189.07229614257812,928.76096,0.988436222076416,2848,4272,1637400.0
a3575_1_4,24.933307647705078,34.163004477032224,185.26625061035156,910.064896,0.9854049682617188,2848,4272,1637400.0
a0941_1_2,3.9033610820770264,42.21641521870947,27.501026153564453,148.94776,0.99364173412323,4368,2912,1805360.0
a0941_1_1,2.3416836261749268,44.43551956183939,16.498268127441406,89.355944,0.9943612813949585,4368,2912,1805360.0
a0941_1_3,3.4702584743499756,42.727184122829776,24.449613571166992,132.421064,0.9940399527549744,4368,2912,1805360.0
a0941_1_4,2.5649564266204834,44.040001998166616,18.071332931518555,97.875784,0.9948551058769226,4368,2912,1805360.0
a0941_1_5,5.987241744995117,40.3585349445853,42.182952880859375,228.46624,0.9914326071739197,4368,2912,1805360.0
a0727_1_4,13.528959274291992,36.81815939324859,109.21088409423828,516.249472,0.9927355647087097,2912,4368,1575696.0
a0727_1_1,18.390609741210938,35.48484208729698,148.4559783935547,701.76448,0.9912699460983276,2912,4368,1575696.0
a0727_1_2,19.241430282592773,35.288429867725306,155.32412719726562,734.230784,0.9905319213867188,2912,4368,1575696.0
a0727_1_3,58.042091369628906,30.49337300861607,468.53778076171875,2214.819328,0.9881521463394165,2912,4368,1575696.0
a0727_1_5,27.000322341918945,33.81711395791503,217.95684814453125,1030.301184,0.9917821288108826,2912,4368,1575696.0
a3906_1_1,2.553931713104248,44.0587090987962,34.42949295043945,127.28828,0.9960885047912598,4992,3328,1232357.0
a3906_1_2,2.197615385055542,44.711284764172355,29.625999450683594,109.529424,0.9964951872825623,4992,3328,1232357.0
a3906_1_3,2.249433994293213,44.61006913723148,30.324565887451172,112.112072,0.9960696697235107,4992,3328,1232357.0
a3906_1_4,2.7784314155578613,43.69280523686503,37.45596694946289,138.477376,0.996412992477417,4992,3328,1232357.0
a3906_1_5,2.1696114540100098,44.766981957364806,29.24848175048828,108.133712,0.9963909983634949,4992,3328,1232357.0
